id,day,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,screen,sms,hour,day_of_week,day_of_month,month,hour_sin,hour_cos,activity_lag_1,activity_lag_2,activity_lag_3,activity_lag_4,activity_lag_5,circumplex.arousal_lag_1,circumplex.arousal_lag_2,circumplex.arousal_lag_3,circumplex.arousal_lag_4,circumplex.arousal_lag_5,circumplex.valence_lag_1,circumplex.valence_lag_2,circumplex.valence_lag_3,circumplex.valence_lag_4,circumplex.valence_lag_5,mood_avg,mood
AS14.01,2014-04-07,2014-04-07 11:30:00.000000000,-0.6816065807937287,-0.14435640333433367,0.576602584618141,0.221270151318388,0.4127408022359948,-0.20178320887610257,0.1296306075100572,0.11377673537581863,0.1843779609394499,1.0660459357057068,-0.14404092345348812,2.4143885250935053,-0.2561394597597999,-0.2070022245663846,-0.8280912676953451,-1.0101417880838186,0.0703499483164624,-0.5701751690689331,-0.41162605263733304,-1.5117352718992603,-1.0516320029561115,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.5707021113695998,0.03743240097540375,0.061068130451976906,-0.7152831152824858,-0.19285561657372888,-1.0219861792253746,-0.4657061791486062,0.4762805800773517,-1.6877490538751228,0.6417017744577663,-0.4687537134237323,-0.210687321637565,-0.6755072966489153,-1.6379695737147433,-0.035539686756089144,-1.1766367507566013,6
AS14.01,2014-04-08,2014-04-08 11:30:00.000000000,-0.4308219250368443,-0.14600310184853998,0.38329041868315583,0.7059208076733469,0.19260351835569808,-0.20178320887610257,-0.15870556147833634,0.47836379898658316,-0.1041160871808109,-0.40062464553550414,-0.14404092345348812,0.6558163348161237,-0.2561394597597999,-0.2070022245663846,-0.4270946541762815,-0.8169391259970711,0.38350403764004554,-0.5701751690689331,-0.41162605263733304,-1.0072362048590642,-0.9439619325700209,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.7109402419504373,-0.5473227673636348,-0.01636440727238211,0.08681926783287455,-0.7198824980786087,-0.8944550363872793,-1.0010323606092386,-0.45152821127431453,0.4562299032195553,-1.7242778761836612,-1.0630265128987941,-0.44685140509124277,-0.20996412530058225,-0.6912810194197292,-1.55626650735287,0.029486123825642578,7
AS14.01,2014-04-09,2014-04-09 11:30:00.000000000,0.027460766272193498,-0.12905244786632272,0.08644536839191225,0.1817117314019483,-0.3002053910400232,-0.20178320887610257,-0.15870556147833634,0.49926330580091455,-0.10142939097198278,-0.40062464553550414,-0.14404092345348812,4.134626190336868,-0.2561394597597999,-0.2070022245663846,-1.028589574454877,0.7286821706969084,-0.07850986354830358,-0.5701751690689331,-0.41162605263733304,-0.5027371378188683,-0.8362918621839304,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.45923115174476825,-0.6944600354850197,-0.5663040382066086,0.007210468747627762,0.054986840287428625,-0.4863553793053743,-0.8735737459757547,-0.992750006229453,-0.4626182212495924,0.4359644135324248,-0.8649355797404402,-1.0372616137254373,-0.4427357109747488,-0.21793674227222234,-0.6438304149948014,0.029486123825642578,7
AS14.01,2014-04-10,2014-04-10 11:30:00.000000000,-0.393839096766656,-0.1385730154333348,0.747153396484166,0.6917871799342921,-0.3002053910400232,-0.1943455194432372,0.23224302329314833,-0.14836234753635685,-0.24447424649327737,-0.40062464553550414,-0.14404092345348812,1.5780173131868966,-0.2561394597597999,0.38178887113733834,-0.4270946541762815,0.26499578168871474,0.08278689682423193,-0.5701751690689331,-0.41162605263733304,0.0017619292213277029,-0.7286217917978398,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,0.0007408466945212035,-0.430367896344354,-0.7046809509873598,-0.5581853567631396,-0.021919074435964074,-1.0985048649282319,-0.4657061791486062,-0.8638876740972771,-0.9986129605232619,-0.48985371063161204,0.7197918855263916,-0.8404582108473725,-1.0246646751601651,-0.4546088808459758,-0.18761236881576723,0.029486123825642578,7
AS14.01,2014-04-12,2014-04-12 11:30:00.000000000,-0.4621287340025793,-0.14534213867509885,5.987049867936733,0.7172551634464741,-0.3002053910400232,-0.20178320887610257,-0.15870556147833634,-0.26099844806779954,-0.21193862389200277,-0.27814851072008545,-0.14404092345348812,0.5526858383849906,-0.2561394597597999,-0.7957933202701075,-0.9534027094200526,0.14907418443666615,1.4736825258992734,-0.5701751690689331,-0.41162605263733304,1.0107600633017197,-0.5132816510256587,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.41166755422076534,-0.3914226339244151,-0.0024451787102428373,-0.44510248135174674,-0.7055543390075888,-1.7106543505510894,-0.4657061791486062,-1.0700674055087585,-0.4626182212495924,-0.901328432482295,0.24437364594634214,0.2616408452697908,0.7211222173960842,-0.849062445135565,-0.9859939496290773,0.029486123825642578,7
AS14.01,2014-04-13,2014-04-13 11:30:00.000000000,-1.0543725283096184,-0.14737648990413046,0.24355173601950045,-0.15881069214382196,0.32741693256940924,-0.20178320887610257,-0.15870556147833634,-0.18533190361838514,-0.5872432820990481,-0.40062464553550414,-0.14404092345348812,-0.29621623845772593,-0.2561394597597999,-0.7957933202701075,-1.7052713597682971,0.7286821706969084,-0.29473577295528597,-0.5701751690689331,-0.41162605263733304,1.5152591303419156,-0.4056115806395682,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.4906533628773627,-0.3804643660226005,-0.4196859893406395,0.021520900803587435,-0.45887505880371693,-1.0219861792253746,-1.689308879630052,-0.45152821127431453,-1.0751836375623576,-0.48985371063161204,0.12551908605132966,0.2616408452697908,0.25557904604775106,0.7287518120227917,-0.7959030970544796,1.2356089984078864,8
AS14.01,2014-04-14,2014-04-14 11:30:00.000000000,-0.3437541585598471,-0.14849528306843127,0.15168358676086627,0.7147215682620178,0.850261657570975,-0.20178320887610257,-0.15870556147833634,-0.15256610771221749,1.7688403354542641,-0.04636650325087419,-0.14404092345348812,1.4642415082216373,-0.2561394597597999,-0.2070022245663846,-1.6300844947334725,-0.1986906073194793,1.617749714864668,0.43347333550117656,-0.41162605263733304,-1.5117352718992603,-0.29794151025347765,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-1.085080267486282,-0.4633359506476611,-0.40938016199289684,-0.40744656997570905,-0.008094511322381112,-1.7871730362539466,-1.0010323606092386,-1.6886065997432025,-0.4626182212495924,-1.1070657934076367,0.7197918855263916,0.14355880354295178,0.25557904604775106,0.2554075348752848,0.7248237235423015,0.029486123825642578,7
AS14.01,2014-04-16,2014-04-16 11:30:00.000000000,-0.016008533138250864,-0.14971895493247672,-0.2289095627512361,-0.3004155412732582,-0.3002053910400232,-0.20178320887610257,-0.15870556147833634,-0.31190190339820256,0.1215568845407509,-0.40062464553550414,-0.14404092345348812,1.2114664656774048,-0.2561394597597999,-0.7957933202701075,1.3022032416246805,-0.4305338018235762,0.7218266352664529,0.43347333550117656,-0.41162605263733304,-0.5027371378188683,-0.08260136948129658,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.30829520439190833,-0.33868001923036944,-1.073855450582665,-0.47697907054248084,-0.4122619071231764,0.1257941063174833,-1.689308879630052,-1.7659239990225082,-0.9986129605232619,-1.7242778761836612,0.24437364594634214,-0.210687321637565,0.7211222173960842,0.13707146558840794,0.26860567736326724,0.029486123825642578,7
AS14.01,2014-04-17,2014-04-17 11:30:00.000000000,-0.6180649264090086,-0.14913084682771446,1.2582286844919308,-0.22548101586210914,-0.3002053910400232,-0.20178320887610257,-0.15870556147833634,-0.17678413140346047,0.06688384571289609,-0.40062464553550414,-0.14404092345348812,0.5768556422758279,-0.2561394597597999,-0.2070022245663846,-0.013566896484747137,-0.14072980869345503,1.1405142274184226,-0.5701751690689331,-0.41162605263733304,0.0017619292213277029,0.025068700904793965,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.042888687869538394,-0.2720065229943902,-0.3700835990928761,-1.080001631945966,-0.4896693714694576,1.2735743918603413,0.14609517109211673,-1.6886065997432025,-1.7643197309142185,-1.0299142830606336,-0.4687537134237323,0.2616408452697908,-0.20996412530058225,0.7287518120227917,0.15455116581850858,0.029486123825642578,7
AS14.01,2014-04-18,2014-04-18 11:30:00.000000000,-0.24056066295851677,-0.12021202145365974,0.8095616006205282,-0.046764914445951,0.9356937179970329,-0.20178320887610257,-0.15870556147833634,-0.31342398721808523,1.9567257747833415,0.08580474599313535,-0.14404092345348812,0.5889548121102022,-0.2561394597597999,-0.2070022245663846,-1.028589574454877,0.26499578168871474,2.460951320821955,-0.5701751690689331,-0.41162605263733304,0.5062609962615237,0.13273877129088452,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.6471643623334408,0.006456899335704454,-0.3073797532812048,-0.3564500918099162,-1.0722180622733204,-0.06550260793965967,1.2932227027934722,0.16701098296012964,-1.6877490538751228,-1.8014293865306643,-0.1716173136862013,-0.44685140509124277,0.25557904604775106,-0.21793674227222234,0.7248237235423015,0.029486123825642578,7
AS14.01,2014-04-20,2014-04-20 12:00:00.000000000,-0.4360175101981407,-0.1429778717730451,0.25247185225376245,-0.10177113461956569,0.10960575001776417,-0.20178320887610257,-0.15870556147833634,-0.2952552977808136,1.2089080710274094,-0.40062464553550414,-0.14404092345348812,0.6349044387388166,-0.2561394597597999,-0.2070022245663846,-0.20153405907180824,0.14907418443666615,0.014225298308771108,1.437121840071286,0.18971200725292084,1.5152591303419156,0.34807891206306557,-0.06659337877501366,-0.23355333928062366,-0.5027547496861084,-0.21315298914696687,-0.23001072717775917,-0.6417514945355017,-0.022739534721232055,-0.31095520887112027,-0.1802806364939455,-1.077507529389329,-0.026282515238134133,1.2985073506496074,0.12735837214441253,0.7197918855263916,0.2616408452697908,-0.15177122888204056,-0.4546088808459758,0.26860567736326724,0.029486123825642578,7
AS14.01,2014-04-22,2014-04-22 11:30:00.000000000,-0.2619552466237971,-0.11490616438339549,0.18286980817671852,0.06855174719133593,0.19506357014845815,-0.20178320887610257,-0.15870556147833634,-0.18450234895794784,0.19312775041731942,-0.40062464553550414,-0.14404092345348812,0.7440738374625856,-0.2561394597597999,0.38178887113733834,0.47514772624161167,0.7286821706969084,0.041408601211879094,-0.5701751690689331,-0.41162605263733304,-1.0072362048590642,0.5634190528352466,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.18651710186186754,-0.43583917685469126,-0.2135002501376018,-0.2513784867785727,-0.643052869293345,-0.2567993221968027,-0.23628067280833506,-0.14225861415709243,-1.0751836375623576,-0.06552040372309516,0.7197918855263916,0.14355880354295178,0.7211222173960842,0.2554075348752848,-0.13058511304338788,0.029486123825642578,7
AS14.01,2014-04-23,2014-04-23 11:30:00.000000000,-0.7292577910998727,-0.1325800044409169,0.30588700944262337,-0.23736928979339175,0.16478303734856944,-0.20178320887610257,-0.15870556147833634,-0.30271246467517027,-0.07782042873939982,-0.40062464553550414,-0.14404092345348812,0.8531148983544146,-0.2561394597597999,-0.2070022245663846,0.47514772624161167,0.7286821706969084,0.12376448467670725,-0.5701751690689331,-0.41162605263733304,-0.5027371378188683,0.6710891232213372,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.2897420023344197,-0.14423744015605633,-0.46145803095564913,-0.19546592761463505,-0.2717283969056288,0.4318688491289121,-0.23628067280833506,-0.21957601343639793,-0.15633551309320984,-1.1070657934076367,0.7197918855263916,0.7339690121771464,0.13919325321066767,0.7287518120227917,0.26860567736326724,1.2356089984078864,8
AS14.01,2014-04-24,2014-04-24 11:30:00.000000000,-0.6792431378176342,-0.13909343934277563,0.3467958580518449,0.19231554546117338,2.9445436762897415,-0.20178320887610257,-0.15870556147833634,-0.27138923224966693,0.12324643215241994,-0.0035388069332384217,-0.14404092345348812,1.4853558816840469,-0.2561394597597999,-0.2070022245663846,-0.4270946541762815,0.7286821706969084,4.132126858021508,-0.5701751690689331,-0.41162605263733304,0.0017619292213277029,0.7787591936074277,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.7587671026375837,-0.252540579927862,-0.1872178700429562,-0.4503926255492402,-0.21771418545616447,0.4318688491289121,0.4519958462124782,-0.21957601343639793,-0.23290619013230546,-0.18124766924359978,0.7197918855263916,0.7339690121771464,0.7211222173960842,0.13707146558840794,0.7248237235423015,1.2356089984078864,8
AS14.01,2014-04-25,2014-04-25 11:30:00.000000000,-0.08770783699853783,-0.14308207817966306,0.4151413155477283,0.030947047249153214,0.24257734534998482,-0.20178320887610257,-0.15870556147833634,-0.15212295737313689,0.3985296957123781,0.11902253290540703,-0.14404092345348812,1.5172917144185094,-0.2561394597597999,0.38178887113733834,-0.1263471940369838,0.26499578168871474,0.7671751853581226,0.43347333550117656,-0.41162605263733304,0.5062609962615237,0.8864292639935183,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.7085680869257598,-0.7446397804315796,-0.28907278632236566,-0.16844487447693676,-0.4639855915991084,-0.4863553793053743,0.4519958462124782,0.4762805800773517,-0.23290619013230546,-0.2583991795906028,0.7197918855263916,0.7339690121771464,0.7211222173960842,0.7287518120227917,0.15455116581850858,0.029486123825642578,7
AS14.01,2014-04-26,2014-04-26 11:30:00.000000000,0.9821735511503352,-0.12399680530861937,0.30253780957409254,0.37362680671622944,0.22658700869704482,-0.20178320887610257,-0.15870556147833634,-0.22842262796009857,10.242727215419514,0.640307426798252,-0.10795157297973113,0.6149739225576752,-0.2561394597597999,-0.2070022245663846,-0.1263471940369838,0.7286821706969084,5.144026654494824,1.437121840071286,-0.41162605263733304,1.0107600633017197,0.9940993343796088,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.11485228743102081,-0.691971180218297,-0.7518730613105045,-0.27316244933928463,-0.19161055329210136,-0.1802806364939455,-0.4657061791486062,0.4762805800773517,0.4562299032195553,-0.2583991795906028,0.24437364594634214,0.7339690121771464,0.7211222173960842,0.7287518120227917,0.7248237235423015,1.2356089984078864,8
AS14.01,2014-04-27,2014-04-27 10:30:00.000000000,-0.8869796384480705,-0.1285505772032203,0.0614418510645339,0.25811631248070066,-0.3002053910400232,-0.20178320887610257,-0.15870556147833634,1.2994980607356066,-0.6365540588188895,-0.40062464553550414,-0.14404092345348812,0.36261487521099256,-0.2561394597597999,-0.7957933202701075,-0.013566896484747137,0.7286821706969084,-0.02388221991796628,-0.5701751690689331,-1.0129641125275868,1.5152591303419156,1.1017694047656994,-0.06659337877501366,1.149462427664997,0.2610099792903753,0.958972863578197,-0.06904701247346122,-0.7023402788207198,-0.7489698449238091,-0.2927727486140087,-0.1802806364939455,-0.15980550402824473,-0.45152821127431453,0.4562299032195553,0.4359644135324248,0.7197918855263916,0.2616408452697908,0.7211222173960842,0.7287518120227917,0.7248237235423015,1.2356089984078864,8
AS14.01,2014-04-29,2014-04-29 11:30:00.000000000,-0.15181480068554665,0.0652957061155636,0.28716278096785286,0.04120125734592039,-0.3002053910400232,0.9686696128525072,-0.15870556147833634,-0.2675921834984958,0.3343465244465198,0.11038639519406342,-0.14404092345348812,1.0613912000447212,-0.2561394597597999,-0.7957933202701075,-0.20153405907180824,0.7286821706969084,-0.14374650461422814,-0.5701751690689331,-0.41162605263733304,-1.0072362048590642,1.3171095455378805,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-1.0273605906310639,-0.9107308832930817,0.9430693377400665,-0.09574375744215748,-0.7032295858826965,-1.0985048649282319,-0.04509275085810917,-0.14225861415709243,-0.15633551309320984,-0.48985371063161204,0.24437364594634214,0.7339690121771464,0.7211222173960842,0.2554075348752848,0.7248237235423015,0.029486123825642578,7
AS14.01,2014-04-30,2014-04-30 11:30:00.000000000,0.33938334488218097,-0.1452478736859834,-0.20329338686195042,-0.2366559654050897,0.47606330817277603,-0.20178320887610257,-0.15870556147833634,0.0758411684903986,-0.6791785690992587,-0.04768421610092357,-0.14404092345348812,1.1776259598211027,-0.2561394597597999,-0.2070022245663846,-0.4270946541762815,0.14907418443666615,-0.3015426502295626,-0.5701751690689331,-0.41162605263733304,-0.5027371378188683,1.424779615923971,-0.06659337877501366,0.48234830104456883,-0.3085041022905789,-0.17919556017553714,-1.026446960082866,-0.9080753229656839,0.9936093455892195,-0.12137779044153993,-0.2567993221968027,-1.077507529389329,-0.026282515238134133,-0.15633551309320984,-0.18124766924359978,0.7197918855263916,0.2616408452697908,0.7211222173960842,0.7287518120227917,0.26860567736326724,1.2356089984078864,8
AS14.01,2014-05-01,2014-05-01 11:30:00.000000000,-0.8199888524576564,-0.10642711655773299,0.12980640444897015,0.04029607181167033,1.9029903332615261,-0.20178320887610257,0.3148824245061075,-0.29546112071132025,1.3646531221745462,-0.40062464553550414,-0.14404092345348812,0.399591741100655,-0.2561394597597999,0.9705799668410613,-0.4270946541762815,0.7286821706969084,2.2469166021758924,0.43347333550117656,-0.41162605263733304,0.0017619292213277029,-1.6976524252726546,1.5677984031603074,0.48234830104456883,-0.3085041022905789,0.31381322442659026,-0.13655570882020882,-1.0169018199484936,-0.909562211262546,0.9309895082496935,-0.4863553793053743,-0.23628067280833506,-1.0700674055087585,-0.041479497534566354,-0.18124766924359978,0.12551908605132966,0.7339690121771464,0.25557904604775106,0.7287518120227917,0.7248237235423015,1.2356089984078864,8
AS14.01,2014-05-04,2014-05-04 10:25:42.857142784,0.18824340673085765,-0.07457555361396173,0.6990464527904404,0.8375299716982454,-0.3002053910400232,-0.20178320887610257,-0.15870556147833634,-0.3108158529419334,0.1279137456542769,-0.40062464553550414,-0.14404092345348812,-0.29621623845772593,-0.2561394597597999,-0.7957933202701075,-0.5774683842459304,0.7286821706969084,-0.11102772337734973,-0.5701751690689331,-1.0129641125275868,1.5152591303419156,-1.374642214114383,1.5677984031603074,1.149462427664997,0.2610099792903753,-0.49584116283979685,-0.4087966013468426,-0.8417299658848764,0.33912043349781956,-0.18443531527550489,-0.1802806364939455,-0.15980550402824473,-0.45152821127431453,-0.4626182212495924,-0.2583991795906028,0.7197918855263916,0.7339690121771464,0.7211222173960842,0.13707146558840794,0.7248237235423015,1.2356089984078864,8
AS14.02,2014-03-21,2014-03-21 11:30:00.000000000,1.74886725222358,-0.10647938322129641,-0.11829768273921773,0.5608710721017195,-0.3002053910400232,-0.20178320887610257,-0.15870556147833634,-0.22005306481086837,-0.4186631890843407,0.2539527097359125,-0.14404092345348812,-0.29621623845772593,-0.2561394597597999,3.914535445359676,-0.9534027094200526,0.14907418443666615,0.43977446313084945,0.43347333550117656,-0.41162605263733304,0.5062609962615237,0.4557489824491561,-1.7009851607103348,0.48234830104456883,-0.3085041022905789,1.2119044556716387,2.1435068963515183,0.9958085464974757,0.5153527526435763,0.4689707216882689,-0.6393927507110887,0.7578965213328397,1.0948197743117958,0.9156539654541292,0.12735837214441253,0.12551908605132966,-0.6830154885449206,0.25557904604775106,-0.4546088808459758,-1.55626650735287,1.2356089984078864,8
